"Zoltan, Anne","Annie: the female experience / Anne Zoltan","HQ29 .Z64 1973"
"","Conflict and cooperation in participatory natural resource management / edited by Roger Jeffery and Bhaskar Vira","HC85 .C66 2001"
"","Contesting democracy : substance and structure in American political history, 1775-2000 / edited by Byron E. Shafer and Anthony J. Badger","E183 .C765 2001"
"McNeil, William","Cool papas and double duties : the all-time greats of the Negro Leagues / by William F. McNeil","GV865.A1 M379 2001"
"Lattuca, Lisa R","Creating interdisciplinarity : interdisciplinary research and teaching among college and university faculty / Lisa R. Lattuca","LB2361 .L33 2001"
"Struth, Thomas, 1954-","Dandelion room / Thomas Struth  with an essay by Dieter Schwarz","TR660.5 .S78 2001"
"Wasserstein, Bernard","Divided Jerusalem : the struggle for the Holy City / Bernard Wasserstein","DS109.93 .W37 2001"
"Lewallen, Constance","The dream of the audience : Theresa Hak Kyung Cha (1951-1982) / Constance M. Lewallen   with essays by Lawrence R. Rinder and Trinh T. Minh-ha","NX512.C48 A4 2001"
"Okasha, Elisabeth","Early Christian inscriptions of Munster : a corpus of the inscribed stones (excluding Ogham) / Elisabeth Okasha and Katherine Forsyth","CN753.I73 M866 2001"
"","East Central Europe and the former Soviet Union : environment and society / edited by David Turnock","GF13.3.E852 E27 2001"
"","Encyclopedia of women and crime / Nicole Hahn Rafter, editor-in-chief","HV6046 .E56 2000"
"Bolomey, J. C. (Jean-Charles)","Engineering applications of the modulated scatterer technique / Jean-Charles Bolomey, Fred E. Gardiol","TK7876 .B63 2001"
"","Environment, human rights and international trade / edited by Francesco Francioni","K3585 .E59 2001"
"Rubin, Hillel","Environmental fluid mechanics / Hillel Rubin, Joseph Atkinson","TA357 .R82 2001"
"Roberts, Robert North","Ethics in U.S. Government : an encyclopedia of investigations, scandals, reforms, and legislation / Robert North Roberts","JK468.E7 R556 2001"
"Dew, Robb Forman","The evidence against her : a novel / by Robb Forman Dew","PS3554.E9288 E95 2001"
"Hughes, Bob, 1944-","Evolutionary playwork and reflective analytic practice / Bob Hughes","GV182.9 .H84 2001"
"Vannelli, Ron, 1938-","Evolutionary theory and human nature / by Ron Vannelli","GN281 .V35 2001"
"","Feminist locations : global and local, theory and practice / edited by Marianne DeKoven","HQ1190 .F4534 2001"
"Shapiro, Michael J","For moral ambiguity : national culture and the politics of the family / Michael J. Shapiro","HQ515 .S5 2001"
"Taguieff, Pierre-André","Force du préjugé. English; The force of prejudice : on racism and its doubles / Pierre-André Taguieff   translated and edited by Hassan Melehy","HT1521 .T313 2001"
"Nadeau, Chantal, 1963-","Fur nation : from the beaver to Brigitte Bardot / Chantal Nadeau","TT525 .N33 2001"
"Kuumba, M. Bahati","Gender and social movements / M. Bahati Kuumba","HQ1075 .K88 2001"
"","Gender in Russian history and culture / edited by Linda Edmondson","DK32 .G39 2001"
"Ramík, Jaroslav","Generalized concavity in fuzzy optimization and decision analysis / Jaroslav Ramík, Milan Vlach","T57.95 .R34 2002"
"Kakabadse, Andrew","The geopolitics of governance : the impact of contrasting philosophies / Andrew Kakabadse and Nada Kakabadse","HD2326 .K275 2001"
"","GIS and remote sensing applications in biogeography and ecology / edited by Andrew C. Millington, Stephen J. Walsh, Patrick E. Osborne","QH84 .G47 2001"
"Tolchin, Susan J","Glass houses : congressional ethics and the politics of venom / Susan J. Tolchin and Martin Tolchin","JK1121 .T65 2001"
"","Global impact of the Portuguese language / Asela Rodriguez de Laguna, editor","PQ9003 .G66 2001"
"Steger, Manfred B., 1961-","Globalism : the new market ideology / Manfred B. Steger","HF1379 .S738 2002"
"Boswell, Angela, 1965-","Her act and deed : women's lives in a rural southern county, 1837-1873 / Angela Boswell","HQ1438.T4 B67 2001"
"Perczel, Csilla Ottlik","A history of architecture in the Carpathian basin, 1000-1920 / Csilla Ottlik Perczel","NA950 .P38 2001"
"","The holy city of Jerusalem : a bibliography with indexes / Veronika Olivas (editor)","DS109.A1 H65 2001"
"Walters, Gregory J., 1956-","Human rights in an information age : a philosophical analysis / Gregory J. Walters","HM851 .W34 2001"
"Keillor, Garrison","In search of Lake Wobegon / Garrison Keillor   photographs by Richard Olsenius","PS3561.E3755 I5 2001"
"","Intergroup dialogue : deliberative democracy in school, college, community, and workplace / edited by David Schoem and Sylvia Hurtado","HM1086 .I55 2001"
"","International perspectives on homelessness / edited by Valerie Polakow and Cindy Guillean","HV4493 .H654 2001"
"Boulter, Jonathan, 1967-","Interpreting narrative in the novels of Samuel Beckett / Jonathan Boulter","PR6003.E282 Z5765 2001"
"","The Iowa award : the best stories, 1991-2000 / selected by Frank Conroy","PS648.S5 I58 2001"
"","Jesus through Jewish eyes : rabbis and scholars engage an ancient brother in a new conversation / compiled and edited by Beatrice Bruteau","BM620 .J47 2001"
"Telushkin, Joseph, 1948-","Jewish literacy / Rabbi Joseph Telushkin","BM155.2 .T44 2001"
"","Journeys through conflict : narratives and lessons : a study of the Conflict Early Warning Systems research project of the International Social Science Council / edited by Hayward R. Alker, Ted Robert Gurr, and Kumar Rupesinghe","JZ6010 .J68 2001"
"Meyer, Michael A","Judaism within modernity : essays on Jewish history and religion / Michael A. Meyer","BM190 .M49 2001"
"Creeley, Robert, 1926-","Just in time : poems, 1984-1994 / Robert Creeley","PS3505.R43 A6 2001"
"Wilson, Emily, 1968-","The keep : poems / by Emily Wilson","PS3623.I58 K44 2001"
"","Land tenure and natural resource management : a comparative study of agrarian communities in Asia and Africa / edited by Keijiro Otsuka and Frank Place","HD843.2 .L36 2001"
"Gearey, Adam","Law and aesthetics / Adam Gearey   general editor: John Gardner","K487.A3 G43 2001"
"Saif, Ahmed A","A legislature in transition : the Yemeni parliament / Ahmed A. Saif","JQ1842.A71 S25 2001"
"","Listen up : voices from the next feminist generation / edited by Barbara Findlen","HQ1426 .L57 2001"
"Gimpel, Denise","Lost voices of modernity : a Chinese popular fiction magazine in context / Denise Gimpel","PL2303 .G54 2001"
"Mackay, Fiona","Love and politics : women politicians and the ethics of care / Fiona Mackay","HQ1236.5.G7 M3 2001"
"Potter, Sally","The man who cried / Sally Potter","PN1997 .M36 2000"
"Silverman, Eric Kline","Masculinity, motherhood, and mockery : psychoanalyzing culture and the Iatmul Naven rite in New Guinea / Eric Kline Silverman","DU740.42 .S57 2001"
"Kolakowski, Leszek","Metaphysical horror / Leszek Kolakowski","B4691.K5863 M47 2001"
"Meikle, Hamish","Modern radar systems / Hamish Meikle","TK6575 .M43 2001"
"Emecheta, Buchi","The new tribe / Buchi Emecheta","PR9387.9.E36 N49 2000"
"Simic, Charles, 1938-","Night picnic : poems / Charles Simic","PS3569.I4725 N54 2001"
"Césaire, Aimé","Cahier d'un retour au pays natal. English; Notebook of a return to the native land / Aimé Césaire   translated and edited by Clayton Eshleman and Annette Smith","PQ2605.E74 C313 2001"
"","The Oxford Spanish desk dictionary : Spanish-English, English-Spanish / chief editors, Carol Styles Carvajal, Jane Horwood","PC4640 .O83 2001"
"Elliott, Peter","Park life : the summer of 1997 at Comiskey Park / photographs by Peter Elliott   [text by Rick Kogan and Tom O'Gorman]","GV416.C395 E45 2001"
"Greer, Jonathan, 1974-","Partnership governance in Northern Ireland : improving performance / Jonathan Greer","JN1572.A56 P648 2001"
"Wilson, Anne, 1934-","Plots and powers : magical structures in medieval narrative / Anne Wilson","PN682.M34 W55 2001"
"Saint-John Perse, 1887-1975","Alexis Leger-Dag Hammarsjköld correspondance, 1955-1961. English; The poet and the diplomat : the correspondence of Dag Hammarskjöld and Alexis Leger / edited by Marie-Noëlle Little   translated by Marie-Noëlle Little and William C. Parker   with a foreword by Brian Urquhart","PQ2623.E386 Z4865 2001"
"Didion, Joan","Political fictions / Joan Didion","E839.5 .D52 2001"
"Emadi, Hafizullah","Politics of the dispossessed : superpowers and developments in the Middle East / Hafizullah Emadi","JQ1758.A58 E43 2001"
"","Postmodern debates / edited by Simon Malpas","HM449 .P65 2001"
"Grahovac, Borislav","Privatization in former socialist states. 1, Legal and financial aspects of the ownership transformation of social enterprises into capital companies / Borislav Grahovac","KKZ3217 .G73 2001"
"Springer, Mitchell L., 1959-","Program management : a comprehensive overview of the discipline / Mitchell L. Springer","T56.8 .S66 2001"
"Abramovic, Marina","Marina Abramovi'c : public body : installation and objects, 1965-2001 / [text by] Germano Celant","N7253.A27 A4 2001"
"Giroux, Henry A","Public spaces, private lives : beyond the culture of cynicism / Henry A. Giroux   with an afterword by Douglas Kellner","HN65 .G53 2001"
"Deleuze, Gilles","Essays. English. Selections; Pure immanence : essays on a life / Gilles Deleuze   with an introduction by John Rajchman   translated by Anne Boyman","B2430.D452 E54 2001"
"Foss, Karen A","Readings in contemporary rhetoric / Karen A. Foss, Sonja K. Foss, Robert Trapp","PN187 .F668 2002"
"Mandic, Danilo P","Recurrent neural networks for prediction : learning algorithms, architectures and stability / Danilo P. Mandic, Jonathon A. Chambers","Q325.5 .M36 2001"
"Blosser, Jean","School programs in speech-language pathology : organization and service delivery / Jean L. Blosser, Elizabeth A. Neidecker","LB3454 .N44 2002"
"Wink, Amy L., 1965-","She left nothing in particular : the autobiographical legacy of nineteenth-century women's diaries / Amy L. Wink","PS409 .W56 2001"
"Oguine, Ike","A squatter's tale / Ike Oguine","PR9387.9.O3584 S68 2000"
"Mitchell, Kenneth Edward","State-society relations in Mexico : clientelism, neoliberal state reform and the case of Conasupo / Kenneth Edward Mitchell","HD9014.M64 C662 2001"
"Swensen, Cole, 1955-","Such rich hour : poems / by Cole Swensen","PS3569.W384 S8 2001"
"Del George, Dana, 1970-","The supernatural in short fiction of the Americas : the other world in the New World / Dana Del George","PN3377.5.F34 D44 2001"
"","Telling performances : essays on gender, narrative, and performance / edited by Brian Nelson, Anne Freadman, and Philip Anderson","PN56.G45 T45 2001"
"","Temples for tomorrow : looking back at the Harlem Renaissance / edited by Geneviève Fabre and Michel Feith","PS153.N5 T45 2001"
"Ventsel, Eduard, 1937-","Thin plates and shells : theory, analysis, and applications / Eduard Ventsel, Theodor Krauthammer","QA935 .V36 2001"
"Gander, Forrest, 1956-","Torn awake / Forrest Gander","PS3557.A47 T6 2001"
"Harries, Elizabeth Wanning","Twice upon a time : women writers and the history of the fairy tale / Elizabeth Wanning Harries","PN3437 .H37 2001"
"","Under Confucian eyes : writings on gender in Chinese history / edited by Susan Mann and Yu-Yin Cheng","HQ1767 .U53 2001"
"Cixous, Hélène, 1937-","Voiles. English; Veils / Hélène Cixous, Jacques Derrida   translated by Geoffrey Bennington   with drawings by Ernest Pignon-Ernest","PQ2663.I9 V6513 2001"
"Waldman, Anne, 1945-","Vow to poetry : essays, interviews & manifestos / Anne Waldman","PS3573.A4215 V69 2001"
"Newbolt, Peter","William Tinsley (1831-1902) :  speculative publisher  : a commentary / by Peter Newbolt   with a check-list of books published by Tinsley Brothers, 1854-1888","Z325.T597 N49 2001"
"","Wireless local loops : theory and applications / edited by Peter Stavroulakis","TK6570.M6 W558 2001"
"Weiner, Marcella Bakur, 1925-","A woman's voice : biblical women : divine wisdom transformed into action for today's woman / Marcella Bakur Weiner and Blema Feinstein","BS575 .W395 2001"
"","Women and civil war : impact, organizations, and action / edited by Krishna Kumar","HQ1236 .W58517 2001"
"Gardam, Judith Gail","Women, armed conflict, and international law / by Judith G. Gardam and Michelle J. Jarvis","KZ6471 .G37 2001"
"Goetz, Anne Marie, 1961-","Women development workers : implementing rural credit programmes in Bangladesh / Anne Marie Goetz","HQ1240.5.B36 G63 2001"
"","Women, war, and peace in South Asia : beyond victimhood to agency / editor, Rita Manchanda","JZ5584.S65 W66 2001"
"Stebbins, Leslie","Work and family in America : a reference handbook / Leslie F. Stebbins","HD4904.25 .S84 2001"
"","The world of the policy analyst : rationality, values, and politics / Robert A. Heineman ... [et al.]","H97 .W68 2002"
"Ahdar, Rex J","Worlds colliding : conservative Christians and the law / Rex J. Ahdar","BR115.L28 A32 2001"
"McInerney, Vincent","Writing for radio / Vincent McInerney","PN1991.7 .M39 2001"
"","Embedded meaning / conceived and produced by the Scripps College typography class, Sarah Levine ... [et al.]   assisted by Kitty Maryatt","N7433.3 .E43 2000"
"Winkler, Julie A., 1957-","Light into shadow : marginality and alienation in the work of Elena Garro / Julie A. Winkler","PQ7297.G3585 Z97 2001"
"","Collisional processes in the solar system / edited by Mikhail Ya. Marov and Hans Rickman","QB466.C64 C65 2001"
"Alexander, Elizabeth","Antebellum dream book : poems / by Elizabeth Alexander","PS3551.L3494 A5 2001"
"","The battle over citizen lawmaking : a collection of essays / edited by M. Dane Waters","JF494 .B37 2001"
"Gantes, C. J. (Charis J.)","Deployable structures : analysis and design / C.J. Gantes","TA636 .G36 2000"
"McCormac, Jack C","Design of reinforced concrete / Jack C. McCormac","TA683.2 .M3 2001"
"Cohen, Martin, 1964-","Political philosophy : from Plato to Mao / Martin Cohen","JA71 .C554 2001"
"Camarillo, Gonzalo","SIP demystified / Gonzalo Camarillo","TK5105.55 .C34 2002"
"Tov, Emanuel","Bi.koret nusa.h ha-Mi.kra. English; Textual criticism of the Hebrew Bible / Emanuel Tov","BS1136 .T6813 2001"
"Horan, Stephen Michael","The welfare effects of soft dollar brokerage : law and economics / Stephen M. Horan, D. Bruce Johnsen","HG4910 .H67 2000"
"","The world encyclopedia","AE5 .W675 2001"
"Jack, Ian","Time-lapse seismic in reservoir management / presented by Ian Jack","TN870.57 .J33 1997"
"Reetz, Bärbel, 1942-","Emmy Ball-Hennings : Leben im Vielleicht : eine Biographie / Bärbel Reetz","PT2617.E59 .Z8 2001"
"Rosas, Francisco, 1975-","Recóndito / Francisco Rosas   presentación de Raúl Ortega Alfonso","PQ7298.28.O82 R43 2000"
"","Highway capacity manual","HE336.H48 H54 2000"
"Smith, Douglas K","Essentials of individual achievement assessment / Douglas K. Smith","LB3060.3 .S62 2001"
"","Claiming power over life : religion and biotechnology policy / Mark J. Hanson, editor","TP248.23 .C535 2001"
"Cardozo, Abraham Miguel, d. 1706","Selections. English. 2001; Abraham Miguel Cardozo : selected writings / translated and introduced by David J. Halperin   preface by Elliot R. Wolfson","BM550 .C32213 2001"
"Wilkins, David E. (David Eugene), 1954-","American Indian politics and the American political system / David E. Wilkins","E98.T77 W545 2002"
"Utter, Jack","American Indians : answers to today's questions / by Jack Utter","E93 .U985 2001"
"","The American Midwest : essays on regional history / Andrew R.L. Cayton and Susan E. Gray, editors","F351 .A535 2001"
